ID	start	end	happy	funny	sad	tender	exciting	angry	scary	split
UOffZpapn_M	 20.000	 30.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UOngfpWolbM	 270.000	 280.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UPKGbi7GQD4	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UPoycRJhoZ4	 90.000	 100.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UPuuph6zFho	 30.000	 40.000	1.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UQvJx15vmbo	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
URtpGunM8ag	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
USGQS94Ijso	 400.000	 410.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UScs9EcL_no	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
USejRX4pzbw	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
USp27OId7d8	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UT3YBDgI5QY	 170.000	 180.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
UTOmxfuRR9I	 13.000	 23.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UTPWTvnbLOg	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UTQfRebjzLw	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UTvLcsFQ8dA	 140.000	 150.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UTvT-6bBnAA	 30.000	 40.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
UUEG0hZR0J0	 30.000	 40.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
UU_GOFgAkfI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UUyVSOIlu04	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UV-UJcwYbcI	 110.000	 120.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UV7Rz4BlFos	 60.000	 70.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UVYsfPDW3eM	 110.000	 120.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UVkCuVYEGbU	 30.000	 40.000	1.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UVwJoxKkVOo	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UVwj8j3gQzk	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UW8MlKYVnF8	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UWQ-UPXDnHI	 100.000	 110.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UWTQYs4MPyQ	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UWUdaSRORaY	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UWlHv6R5N-g	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UXAdTETYAic	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UXDx_dDnK08	 110.000	 120.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UXG-IrKcWs4	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UXSlysStu20	 70.000	 80.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UXUcXFFty5Q	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UYb8aMSkk-o	 110.000	 120.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UYllxFZPvYI	 20.000	 30.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UZS0gC-mc-A	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
U_Q5IEELXGs	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UaU3qFb-5e4	 30.000	 40.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UalShOmhCUU	 200.000	 210.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UbGI9sMn3vA	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UbVDqZgVaOg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UbcfyiPhAuI	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
Ubl0cPm7QmQ	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UcLNjUgq6Hc	 180.000	 190.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UcQ3P-rPK-Q	 200.000	 210.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
Ucn9uHJKLFo	 0.000	 10.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UcuVfbOSPjE	 50.000	 60.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
Ud6UhfZYw7w	 170.000	 180.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
UdO4GwumPxY	 190.000	 200.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UdbYkfF4gbA	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UdkKKz1OBXg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UdtnUyNHH-s	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UeW7APJUMi4	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UejZqZwEfHQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UfLR5vMLD7w	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UfWBOlaE-k8	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UfjVGiZSZZs	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UgdQQH5aVP8	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
Uge7yY2MmFc	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
Ui4zjWKeYsw	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UiJFkEij-C4	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UiQ8heQV8XI	 70.000	 80.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UikTLPy5Pwc	 30.000	 40.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UjUoTgPV0lo	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UjZa4KxIqj0	 21.000	 31.000	0.0	0.0	0.0	1.0	1.0	0.0	0.0	TRAIN
Uj_4DL9vUSg	 260.000	 270.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
Ujus8_QEykM	 310.000	 320.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
UkGPgYYpa8U	 0.000	 10.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UkGYIsyalk0	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UkTWTkIl0qs	 50.000	 60.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UkaQ1AIJfaY	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UkdrF1ZTkes	 80.000	 90.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
Ul8sZ4QYHlQ	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UlyKZ9OAXno	 180.000	 190.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UmMBdkvFVjU	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UmTg218DPhw	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UmZOwoBbxiw	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UnWHsFAr-5w	 90.000	 100.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
Unet88bsBt4	 160.000	 170.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UnpChyrqRHw	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UosTDAuRFVw	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UpCtcezhBLI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UpVU18YINos	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UpgoqetJj9w	 220.000	 230.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
Uq_WeCmWfns	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
Uq_vwOOFjdI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UrCvSGJiS5M	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UreBF9qIHAI	 0.000	 10.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UrprDY-RbIc	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
Urwy29q1wbA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
Urz9qWaI5Uk	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
Us697k_ab58	 120.000	 130.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UsEA8NdqOl0	 10.000	 20.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UsJlXeav1p8	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UsNYquj-StQ	 40.000	 50.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UsgkoOa0p9g	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UslfPR-1bQw	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
Ut9s_Fa1Rj0	 60.000	 70.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
Uu5bI2fY3Es	 100.000	 110.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
UuDbYQHOsNA	 40.000	 50.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
Uuqz5v6WRms	 150.000	 160.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UvUC-ENmdHc	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
Uvse0OFjVNg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UvzBhB9VG7Q	 120.000	 130.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
Uw05540nVZA	 230.000	 240.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UwQiMNfHurc	 0.000	 8.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
Uwh0-pzhtEs	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
UwyHTZ9OZ2s	 0.000	 10.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
UxN9_zm7AKg	 90.000	 100.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UyyUQWEpo3M	 90.000	 100.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UzhsZfK7czo	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
UzoQcfGM9vU	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
UzuwzD1jBmc	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V-16yDign-8	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V-nfnRyVRZU	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V1HqAkJOHJI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V1z-vnn-244	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
V2MQrVL-A3A	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V3MWFHNJTcY	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V3p02GiiS8E	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
V47mIImNtcs	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V4ZNCzQo_gs	 120.000	 130.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
V502C4S7ZNM	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V50Z6R4NxHg	 10.000	 20.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
V5uVHAd2MBI	 40.000	 50.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V6ToWOAuSbI	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V6UQ1-CVK-E	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V6vKjaEz8zA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V7-67Liatag	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
V70HBIUjp8A	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V79rAMI1ACw	 530.000	 540.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
V7GTjthUt3A	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
V7HKnW-ikiQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V7JQWao0RwA	 20.000	 30.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
V7amnpa5CXo	 40.000	 50.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
V7ql0_eCoes	 180.000	 190.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V7vjBmN5YBk	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
V8HQzHh-qKQ	 80.000	 90.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V8WAYu-yQP0	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V8od6r5vbCg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V93T574KIFc	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
V94C2G12pCk	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V9DyMYOVc-I	 200.000	 210.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
V9VFor7FGdE	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V9ZOAxsPokA	 50.000	 60.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
V9ehbVxHqjE	 40.000	 50.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
V9mA-ffztGA	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VAAwwyh0nLA	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VAIG9WhvlcU	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VBb3m5m9iHQ	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VC8lm_0buxg	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VCfxfu8qnkA	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VD2XC-RqrCA	 210.000	 220.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VDQ6VJsJhHg	 30.000	 40.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VDUtoADYaOA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VDfNFXAYXdk	 50.000	 60.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VE5rTUKi7SI	 70.000	 80.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VE8LCTf2VNc	 430.000	 440.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VEDCNojzXB0	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VENISGDpmHE	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VFyZmapfEkI	 190.000	 200.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VGCQyqXiThk	 170.000	 180.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VGNvr5k85Q8	 20.000	 30.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VGvB2W2L7Co	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VHG9a9AgIxU	 150.000	 160.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
VHSJFIFLTJY	 0.000	 5.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VHT5LP3D96w	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VJ8DWWNn5eU	 10.000	 20.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VJRgqlmue2I	 250.000	 260.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VJZzGCjtkjU	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VJnm43i6Rr4	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VK47bnFk2Bs	 0.000	 10.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VK8WuxD6b2g	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VKJS49p4wXk	 100.000	 110.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
VKXPU-yONRI	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VKiWgiQYBNk	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VKlB4AADXP4	 90.000	 100.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VKuFCOH-DEg	 0.000	 9.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VL-L86Rw3e8	 20.000	 30.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VLG8tdJ9teM	 70.000	 80.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
VMDaD0_uXa0	 0.000	 10.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VMaKzHV1S8o	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VMwGh6xPu_M	 150.000	 160.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VN-s-32q9yE	 90.000	 100.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VN6kfoQka74	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VNkoC8LJmU0	 110.000	 120.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VNwX088NBSs	 140.000	 150.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VO0fQE-cA4c	 10.000	 20.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VP-qVLB49WQ	 160.000	 170.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
VPh2y9x29zM	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VQ4hgR-_Fyo	 200.000	 210.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
VQMhRcMaPSs	 50.000	 60.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VQMyZ3VCuq0	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VQOBhIwsEaY	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VQ_c_TZFHuo	 270.000	 280.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VQfE8koEfl0	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VQg0x3Wg2q8	 110.000	 120.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VQlj6iKXRWM	 60.000	 70.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VR0ILgUGNUI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VR8CV0W-vu4	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VRP6DoiaRXM	 140.000	 150.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VRkwUtXbQMQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VS1kYVGa2pk	 10.000	 20.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VSXiFR_iglA	 170.000	 180.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
VSgOJwzJxTQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VSlmtiZOpSU	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VT798O0QVx4	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VTB0RxNfvaI	 50.000	 60.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VTF9IkBrz_I	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VTPK_q_5N7Q	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VTq205nh9v8	 160.000	 170.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VUHizby6u-I	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VUTTDyLiWGE	 30.000	 40.000	0.0	0.0	0.0	1.0	1.0	0.0	0.0	TRAIN
VUeUTrcoaQo	 60.000	 70.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VUk9dPTXUdE	 70.000	 80.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VUlmcbOxxOY	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VVGFrc5L6TA	 0.000	 10.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VVcci_zaZLw	 220.000	 230.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VVu_hwgz6hw	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VWNWU4RAe-M	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VWlSPZU4m8c	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VWmgraISx7s	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VWnEAtkoMZg	 360.000	 370.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VY3Qb2Nk1fI	 40.000	 50.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VY7j4Jv57fE	 130.000	 140.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VYTCC9RP_8k	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VYeL7dPYV6E	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VYpUk2mLZq0	 150.000	 160.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
VYw0VnkKt6w	 14.000	 24.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VZeR9khaopg	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
V_Yxagz23T4	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
V_c9gj91OMA	 100.000	 110.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
Va2w8iDk8_o	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VaPymmRVZaE	 20.000	 30.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VajRE1uVZZo	 210.000	 220.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
ValrkJPiAuk	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
Vb0jofDiSvc	 30.000	 40.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
VbTEnAfgWBg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
Vc6jOoS-TSE	 0.000	 10.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VcdjZJAI8rw	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
VcgPH2sw_eU	 10.000	 20.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
VcnR9iyl5fE	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
Vcqrdg0-taQ	 190.000	 200.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
Vcu0pVF1npM	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
Ve-TZKfDl_M	 370.000	 380.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
VeauN2ojJME	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
VfHUNCWCOvA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
